"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"9488","OPTCUR","USDINR","OPTION","10-Nov-2023",79.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9490","OPTCUR","USDINR","OPTION","10-Nov-2023",79.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9492","OPTCUR","USDINR","OPTION","10-Nov-2023",80,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9498","OPTCUR","USDINR","OPTION","10-Nov-2023",80.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9500","OPTCUR","USDINR","OPTION","10-Nov-2023",80.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9506","OPTCUR","USDINR","OPTION","10-Nov-2023",80.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9508","OPTCUR","USDINR","OPTION","10-Nov-2023",81,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",500,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9510","OPTCUR","USDINR","OPTION","10-Nov-2023",81.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",500,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9512","OPTCUR","USDINR","OPTION","10-Nov-2023",81.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9514","OPTCUR","USDINR","OPTION","10-Nov-2023",81.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9516","OPTCUR","USDINR","OPTION","10-Nov-2023",82,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11961","OPTCUR","USDINR","OPTION","10-Nov-2023",82.125,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.395,"USDINR"
"9518","OPTCUR","USDINR","OPTION","10-Nov-2023",82.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1436,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11963","OPTCUR","USDINR","OPTION","10-Nov-2023",82.375,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",52,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9520","OPTCUR","USDINR","OPTION","10-Nov-2023",82.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",7184,1,1000,0.0025,"US Dollars","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11965","OPTCUR","USDINR","OPTION","10-Nov-2023",82.625,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",2137,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9522","OPTCUR","USDINR","OPTION","10-Nov-2023",82.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",51723,1,1000,0.0025,"US Dollars","","","","",0.0025,0.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"USDINR"
"11967","OPTCUR","USDINR","OPTION","10-Nov-2023",82.875,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",39526,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"9524","OPTCUR","USDINR","OPTION","10-Nov-2023",83,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",274385,1,1000,0.0025,"US Dollars","","","","",0.0025,0.1225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"USDINR"
"11970","OPTCUR","USDINR","OPTION","10-Nov-2023",83.125,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",191449,1,1000,0.0025,"US Dollars","","","","",0.0025,0.1725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.025,"USDINR"
"9526","OPTCUR","USDINR","OPTION","10-Nov-2023",83.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",335019,1,1000,0.0025,"US Dollars","","","","",0.0025,0.255,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0625,"USDINR"
"11972","OPTCUR","USDINR","OPTION","10-Nov-2023",83.375,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",36020,1,1000,0.0025,"US Dollars","","","","",0.0025,0.3775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.14,"USDINR"
"9528","OPTCUR","USDINR","OPTION","10-Nov-2023",83.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",23234,1,1000,0.0025,"US Dollars","","","","",0.0025,0.52,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2425,"USDINR"
"8659","OPTCUR","USDINR","OPTION","10-Nov-2023",83.625,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1368,1,1000,0.0025,"US Dollars","","","","",0.02,0.65,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.335,"USDINR"
"9530","OPTCUR","USDINR","OPTION","10-Nov-2023",83.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",3322,1,1000,0.0025,"US Dollars","","","","",0.13,0.825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4775,"USDINR"
"10708","OPTCUR","USDINR","OPTION","10-Nov-2023",83.875,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.2375,0.9775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0175,"USDINR"
"9532","OPTCUR","USDINR","OPTION","10-Nov-2023",84,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1504,1,1000,0.0025,"US Dollars","","","","",0.3375,1.1125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.725,"USDINR"
"1222","OPTCUR","USDINR","OPTION","10-Nov-2023",84.125,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.4425,1.2375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9975,"USDINR"
"9534","OPTCUR","USDINR","OPTION","10-Nov-2023",84.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",4,1,1000,0.0025,"US Dollars","","","","",0.545,1.355,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.95,"USDINR"
"9536","OPTCUR","USDINR","OPTION","10-Nov-2023",84.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.79,1.615,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2025,"USDINR"
"9538","OPTCUR","USDINR","OPTION","10-Nov-2023",84.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.04,1.865,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.4525,"USDINR"
"9540","OPTCUR","USDINR","OPTION","10-Nov-2023",85,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.29,2.115,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7025,"USDINR"
"9542","OPTCUR","USDINR","OPTION","10-Nov-2023",85.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.54,2.365,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9525,"USDINR"
"9544","OPTCUR","USDINR","OPTION","10-Nov-2023",85.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.79,2.615,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2025,"USDINR"
"9546","OPTCUR","USDINR","OPTION","10-Nov-2023",85.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.04,2.865,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.4525,"USDINR"
"9548","OPTCUR","USDINR","OPTION","10-Nov-2023",86,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.29,3.115,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7025,"USDINR"
"9550","OPTCUR","USDINR","OPTION","10-Nov-2023",86.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.54,3.365,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9525,"USDINR"
"9552","OPTCUR","USDINR","OPTION","10-Nov-2023",86.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.795,3.62,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.165,"USDINR"
"9554","OPTCUR","USDINR","OPTION","10-Nov-2023",86.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.045,3.87,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3975,"USDINR"
"9556","OPTCUR","USDINR","OPTION","10-Nov-2023",87,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.295,4.12,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.635,"USDINR"
"9558","OPTCUR","USDINR","OPTION","10-Nov-2023",87.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.545,4.37,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8725,"USDINR"
"9560","OPTCUR","USDINR","OPTION","10-Nov-2023",87.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.795,4.62,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.115,"USDINR"
"9562","OPTCUR","USDINR","OPTION","10-Nov-2023",87.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.045,4.87,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3575,"USDINR"
"9564","OPTCUR","USDINR","OPTION","10-Nov-2023",88,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.295,5.12,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6025,"USDINR"
"9574","OPTCUR","USDINR","OPTION","10-Nov-2023",88.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.545,5.37,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.8475,"USDINR"
"9576","OPTCUR","USDINR","OPTION","10-Nov-2023",88.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.795,5.62,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.095,"USDINR"
"9578","OPTCUR","USDINR","OPTION","10-Nov-2023",88.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.045,5.87,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.34,"USDINR"
"9580","OPTCUR","USDINR","OPTION","10-Nov-2023",89,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.295,6.12,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.59,"USDINR"
"10755","OPTCUR","USDINR","OPTION","10-Nov-2023",89.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.545,6.37,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.895,"USDINR"
"6884","OPTCUR","USDINR","OPTION","17-Nov-2023",76.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.4075,7.2325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.325,"USDINR"
"6886","OPTCUR","USDINR","OPTION","17-Nov-2023",76.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.1575,6.9825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0775,"USDINR"
"6888","OPTCUR","USDINR","OPTION","17-Nov-2023",77,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.9075,6.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8275,"USDINR"
"6890","OPTCUR","USDINR","OPTION","17-Nov-2023",77.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.6475,6.4725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.58,"USDINR"
"6892","OPTCUR","USDINR","OPTION","17-Nov-2023",77.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.3975,6.2225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.3325,"USDINR"
"6896","OPTCUR","USDINR","OPTION","17-Nov-2023",77.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.1475,5.9725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.0825,"USDINR"
"6913","OPTCUR","USDINR","OPTION","17-Nov-2023",78,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.9,5.725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.835,"USDINR"
"6919","OPTCUR","USDINR","OPTION","17-Nov-2023",78.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.65,5.475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.59,"USDINR"
"6932","OPTCUR","USDINR","OPTION","17-Nov-2023",78.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.4,5.225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.345,"USDINR"
"6969","OPTCUR","USDINR","OPTION","17-Nov-2023",78.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.15,4.975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1,"USDINR"
"6979","OPTCUR","USDINR","OPTION","17-Nov-2023",79,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.9,4.725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8575,"USDINR"
"7009","OPTCUR","USDINR","OPTION","17-Nov-2023",79.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.65,4.475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.615,"USDINR"
"7079","OPTCUR","USDINR","OPTION","17-Nov-2023",79.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.4125,4.2375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.825,"USDINR"
"7089","OPTCUR","USDINR","OPTION","17-Nov-2023",79.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.1625,3.9875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.575,"USDINR"
"7169","OPTCUR","USDINR","OPTION","17-Nov-2023",80,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",2,1,1000,0.0025,"US Dollars","","","","",2.9125,3.7375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.325,"USDINR"
"7214","OPTCUR","USDINR","OPTION","17-Nov-2023",80.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.6625,3.4875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.075,"USDINR"
"7219","OPTCUR","USDINR","OPTION","17-Nov-2023",80.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.4125,3.2375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.825,"USDINR"
"7237","OPTCUR","USDINR","OPTION","17-Nov-2023",80.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.1625,2.9875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.575,"USDINR"
"7241","OPTCUR","USDINR","OPTION","17-Nov-2023",81,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1,1,1000,0.0025,"US Dollars","","","","",1.9125,2.7375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.325,"USDINR"
"7256","OPTCUR","USDINR","OPTION","17-Nov-2023",81.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.6625,2.4875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.075,"USDINR"
"8063","OPTCUR","USDINR","OPTION","17-Nov-2023",81.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.4125,2.2375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.825,"USDINR"
"8121","OPTCUR","USDINR","OPTION","17-Nov-2023",81.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.17,1.985,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5775,"USDINR"
"8123","OPTCUR","USDINR","OPTION","17-Nov-2023",82,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1,1,1000,0.0025,"US Dollars","","","","",0.9275,1.7275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3275,"USDINR"
"11973","OPTCUR","USDINR","OPTION","17-Nov-2023",82.125,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.815,1.605,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2425,"USDINR"
"8125","OPTCUR","USDINR","OPTION","17-Nov-2023",82.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.6925,1.4625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0775,"USDINR"
"11975","OPTCUR","USDINR","OPTION","17-Nov-2023",82.375,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.5775,1.3275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9525,"USDINR"
"8127","OPTCUR","USDINR","OPTION","17-Nov-2023",82.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.465,1.19,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8275,"USDINR"
"11977","OPTCUR","USDINR","OPTION","17-Nov-2023",82.625,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.3575,1.0475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7025,"USDINR"
"8614","OPTCUR","USDINR","OPTION","17-Nov-2023",82.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.255,0.905,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.58,"USDINR"
"11979","OPTCUR","USDINR","OPTION","17-Nov-2023",82.875,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.1575,0.7625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.46,"USDINR"
"8616","OPTCUR","USDINR","OPTION","17-Nov-2023",83,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",3,1,1000,0.0025,"US Dollars","","","","",0.0675,0.6225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.345,"USDINR"
"12006","OPTCUR","USDINR","OPTION","17-Nov-2023",83.125,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",69,1,1000,0.0025,"US Dollars","","","","",0.0025,0.475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.225,"USDINR"
"8620","OPTCUR","USDINR","OPTION","17-Nov-2023",83.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",11901,1,1000,0.0025,"US Dollars","","","","",0.0025,0.3675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.145,"USDINR"
"12008","OPTCUR","USDINR","OPTION","17-Nov-2023",83.375,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1785,1,1000,0.0025,"US Dollars","","","","",0.0025,0.28,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0875,"USDINR"
"8622","OPTCUR","USDINR","OPTION","17-Nov-2023",83.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",13079,1,1000,0.0025,"US Dollars","","","","",0.0025,0.22,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.055,"USDINR"
"8660","OPTCUR","USDINR","OPTION","17-Nov-2023",83.625,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",7541,1,1000,0.0025,"US Dollars","","","","",0.0025,0.1725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.035,"USDINR"
"9154","OPTCUR","USDINR","OPTION","17-Nov-2023",83.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",5731,1,1000,0.0025,"US Dollars","","","","",0.0025,0.14,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0275,"USDINR"
"10756","OPTCUR","USDINR","OPTION","17-Nov-2023",83.875,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.18,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5275,"USDINR"
"9156","OPTCUR","USDINR","OPTION","17-Nov-2023",84,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1260,1,1000,0.0025,"US Dollars","","","","",0.0025,0.085,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"USDINR"
"1236","OPTCUR","USDINR","OPTION","17-Nov-2023",84.125,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.005,0.115,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4175,"USDINR"
"9235","OPTCUR","USDINR","OPTION","17-Nov-2023",84.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
