,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
1970,SBC,EQ,33.55,35.0,30.7,31.15,30.95,33.3,6838443,221284515.65,24-NOV-2023,16869,INE04AK01028,
1971,SBCL,EQ,540.05,549.3,540.05,542.45,540.7,539.6,53777,29234634.15,24-NOV-2023,7034,INE386D01027,
1972,SBFC,EQ,88.6,88.8,87.4,87.75,87.8,87.9,1266553,111487497.4,24-NOV-2023,11607,INE423Y01016,
1973,SBGLP,EQ,478.75,509.7,470.0,500.35,500.0,469.4,183013,89932001.85,24-NOV-2023,11347,INE05ST01010,
1974,SBICARD,EQ,740.0,744.35,735.55,739.15,739.1,738.95,930896,689130256.45,24-NOV-2023,20275,INE018E01016,
1975,SBIETFCON,EQ,89.3,89.64,89.09,89.19,89.09,89.26,1156,103286.51,24-NOV-2023,57,INF200KA1X17,
1976,SBIETFIT,EQ,340.5,340.58,338.02,338.87,339.0,341.88,9299,3154583.9,24-NOV-2023,181,INF200KA1S14,
1977,SBIETFPB,EQ,229.0,230.99,228.81,230.33,230.4,228.99,1293,297087.29,24-NOV-2023,50,INF200KA1S22,
1978,SBIETFQLTY,EQ,180.0,180.0,178.71,178.78,178.71,179.99,700,125431.79,24-NOV-2023,51,INF200KA1WX6,
1979,SBILIFE,EQ,1414.0,1418.95,1401.05,1409.7,1404.75,1410.95,387896,546559388.35,24-NOV-2023,29829,INE123W01016,
1980,SBIN,EQ,561.95,562.45,559.25,560.35,560.7,559.95,6529851,3660804948.55,24-NOV-2023,155259,INE062A01020,
1981,SCHAEFFLER,EQ,2850.0,2864.95,2786.3,2794.95,2806.0,2842.65,73829,208438043.45,24-NOV-2023,13912,INE513A01022,
1982,SCHAND,EQ,279.95,284.95,272.35,274.95,274.9,277.4,68515,19174041.05,24-NOV-2023,4235,INE807K01035,
1983,SCHNEIDER,EQ,332.8,337.5,332.0,334.4,335.0,331.6,231492,77506057.75,24-NOV-2023,7890,INE839M01018,
1984,SCI,EQ,133.9,137.95,133.45,134.1,134.25,133.3,3057901,415449080.55,24-NOV-2023,14920,INE109A01011,
1985,SCML,SM,79.0,79.0,77.2,77.75,77.5,77.75,36000,2818200.0,24-NOV-2023,18,INE460Q01014,
1986,SCPL,EQ,353.95,353.95,341.0,344.3,343.25,350.0,6613,2291006.75,24-NOV-2023,776,INE501Y01019,
1987,SDBL,EQ,302.0,303.0,298.0,300.3,299.5,300.75,127004,38238808.7,24-NOV-2023,4378,INE480C01020,
1988,SDL24BEES,EQ,117.2,117.29,117.2,117.29,117.29,117.2,499,58499.52,24-NOV-2023,12,INF204KB18W4,
1989,SDL26BEES,EQ,116.45,116.5,116.28,116.5,116.5,116.45,384,44701.46,24-NOV-2023,16,INF204KC1022,
1990,SEAMECLTD,EQ,920.25,942.0,910.0,914.25,911.0,921.85,202550,186661531.2,24-NOV-2023,7143,INE497B01018,
1991,SECMARK,EQ,91.55,91.85,85.2,87.55,86.75,89.2,22987,2055601.9,24-NOV-2023,2667,INE0BTM01013,
1992,SECURCRED,EQ,20.1,21.0,19.25,19.75,20.0,20.1,207253,4179072.6,24-NOV-2023,804,INE195Y01010,
1993,SECURKLOUD,EQ,38.1,39.15,38.05,39.15,39.15,37.3,65281,2545766.45,24-NOV-2023,393,INE650K01021,
1994,SEJALLTD,BE,259.3,259.95,245.0,249.55,254.0,252.3,1561,389436.0,24-NOV-2023,45,INE955I01044,
1995,SEL,SM,213.5,213.5,213.35,213.35,213.35,216.15,2400,512200.0,24-NOV-2023,3,INE0O3O01017,
1996,SELAN,EQ,520.0,522.0,500.25,503.85,502.95,513.2,145307,73898968.15,24-NOV-2023,10305,INE818A01017,
1997,SELMC,BE,95.0,95.0,91.5,91.7,92.95,93.35,20879,1918107.65,24-NOV-2023,369,INE105I01020,
1998,SEMAC,BE,2192.0,2192.0,2192.0,2192.0,2192.0,2192.0,52,113984.0,24-NOV-2023,8,INE617A01013,
1999,SENCO,EQ,745.0,764.8,726.3,731.3,730.0,741.4,443373,330000669.95,24-NOV-2023,16964,INE602W01019,
2000,SENSEXETF,EQ,66.49,66.53,65.85,66.29,66.45,66.21,2638,174601.73,24-NOV-2023,93,INF769K01KT9,
2001,SEPC,EQ,20.75,21.25,20.55,20.55,20.55,21.6,32627997,675522551.7,24-NOV-2023,12819,INE964H01014,
2002,SEQUENT,EQ,118.0,123.9,115.2,123.0,122.65,118.2,12978532,1566603342.9,24-NOV-2023,51245,INE807F01027,
2003,SERVICE,SM,54.65,54.65,54.65,54.65,54.65,56.2,2000,109300.0,24-NOV-2023,1,INE0P1Q01015,
2004,SERVOTECH,BE,79.0,79.9,77.55,78.4,77.75,77.9,1269931,100222210.55,24-NOV-2023,3216,INE782X01033,
2005,SESHAPAPER,EQ,332.5,334.05,326.0,327.05,326.35,330.8,49089,16155822.75,24-NOV-2023,2616,INE630A01024,
2006,SETCO,BE,6.8,6.8,6.7,6.7,6.7,6.8,92039,617931.5,24-NOV-2023,70,INE878E01021,
2007,SETF10GILT,EQ,219.41,220.24,219.41,220.0,220.1,219.95,13745,3022789.61,24-NOV-2023,44,INF200KA1JT1,
2008,SETFGOLD,EQ,53.51,53.6,53.42,53.55,53.6,53.55,560866,30006115.55,24-NOV-2023,1300,INF200KA16D8,
2009,SETFNIF50,EQ,206.87,207.13,206.25,206.58,206.59,206.62,186404,38489695.81,24-NOV-2023,1477,INF200KA1FS1,
2010,SETFNIFBK,EQ,441.57,443.0,440.07,441.96,443.0,440.55,101234,44659812.31,24-NOV-2023,2147,INF200KA1580,
2011,SETFNN50,EQ,492.0,492.84,490.01,490.09,490.1,491.39,6690,3284071.67,24-NOV-2023,310,INF200KA1598,
2012,SEYAIND,BE,20.75,20.75,20.3,20.3,20.3,20.7,69315,1416618.75,24-NOV-2023,66,INE573R01012,
2013,SFL,EQ,1170.3,1192.45,1152.55,1156.0,1155.0,1159.05,71872,84238189.85,24-NOV-2023,8892,INE916U01025,
2014,SGBAPR28I,GB,6032.0,6060.0,6001.0,6007.52,6002.0,6030.0,96,578451.5,24-NOV-2023,33,IN0020200062,
2015,SGBAUG24,GB,6061.0,6100.0,6030.0,6032.68,6031.0,6050.0,182,1101246.34,24-NOV-2023,32,IN0020160027,
2016,SGBAUG27,GB,6110.0,6110.0,6110.0,6110.0,6110.0,6263.33,1,6110.0,24-NOV-2023,1,IN0020190107,
2017,SGBAUG28V,GB,6035.0,6045.0,6025.0,6041.34,6045.0,6031.26,870,5248224.47,24-NOV-2023,67,IN0020200161,
2018,SGBAUG29V,GB,6035.0,6047.0,6011.0,6025.94,6047.0,6029.0,181,1091513.45,24-NOV-2023,25,IN0020210129,
2019,SGBAUG30,GB,6075.0,6098.0,6055.0,6092.5,6095.0,6071.54,44,267204.28,24-NOV-2023,18,IN0020220078,
2020,SGBD29VIII,GB,6031.0,6070.0,6030.02,6060.0,6060.0,6050.0,316,1911465.57,24-NOV-2023,38,IN0020210228,
2021,SGBDC27VII,GB,6080.0,6080.0,6020.0,6021.0,6021.0,6095.0,12,72421.0,24-NOV-2023,5,IN0020190461,
2022,SGBDE30III,GB,6032.01,6084.0,6032.01,6055.15,6055.15,6055.0,75,455010.99,24-NOV-2023,27,IN0020220110,
2023,SGBDEC25,GB,6248.0,6248.0,6248.0,6248.0,6248.0,6250.0,3,18744.0,24-NOV-2023,2,IN0020170125,
2024,SGBDEC2512,GB,6100.0,6100.0,6100.0,6100.0,6100.0,6188.0,11,67100.0,24-NOV-2023,2,IN0020170141,
2025,SGBDEC2513,GB,6070.0,6070.0,6070.0,6070.0,6070.0,6075.0,10,60700.0,24-NOV-2023,4,IN0020170158,
2026,SGBDEC26,GB,6080.0,6080.0,6055.0,6060.0,6060.0,6080.0,52,315315.0,24-NOV-2023,8,IN0020180389,
2027,SGBFEB24,GB,6120.0,6120.0,6050.01,6060.0,6060.0,6041.82,92,557291.75,24-NOV-2023,13,IN0020150101,
2028,SGBFEB27,GB,6025.0,6025.0,6025.0,6025.0,6025.0,6020.0,3,18075.0,24-NOV-2023,1,IN0020180561,
2029,SGBFEB28IX,GB,6060.0,6060.0,6005.2,6060.0,6060.0,6000.11,27,162963.38,24-NOV-2023,5,IN0020190545,
2030,SGBFEB29XI,GB,6037.0,6037.0,6001.0,6029.65,6029.65,6038.0,26,156189.05,24-NOV-2023,10,IN0020200393,
2031,SGBJ28VIII,GB,5981.1,6049.9,5981.1,6048.9,6048.9,6009.1,13,78280.92,24-NOV-2023,4,IN0020190537,
2032,SGBJAN26,GB,6100.0,6100.0,6100.0,6100.0,6100.0,6015.0,1,6100.0,24-NOV-2023,1,IN0020170166,
2033,SGBJAN29IX,GB,6011.0,6049.0,6011.0,6030.0,6030.0,6049.21,110,663000.16,24-NOV-2023,20,IN0020200377,
2034,SGBJAN29X,GB,6024.26,6060.0,5980.0,6060.0,6060.0,6024.26,1113,6668123.63,24-NOV-2023,35,IN0020200385,
2035,SGBJAN30IX,GB,6044.5,6050.0,6015.0,6045.0,6045.0,6019.7,78,470982.0,24-NOV-2023,16,IN0020210236,
2036,SGBJU29III,GB,6068.97,6074.5,6040.59,6073.99,6073.99,6063.58,193,1171246.9,24-NOV-2023,16,IN0020210087,
2037,SGBJUL25,GB,6015.0,6051.1,6015.0,6050.0,6050.0,6050.0,34,205697.1,24-NOV-2023,5,IN0020170034,
2038,SGBJUL28IV,GB,6035.0,6044.99,6022.02,6026.01,6026.01,6024.66,88,531817.29,24-NOV-2023,13,IN0020200146,
2039,SGBJUL29IV,GB,6025.0,6035.0,6012.1,6024.54,6025.0,6025.0,70,421822.37,24-NOV-2023,14,IN0020210111,
2040,SGBJUN27,GB,6030.0,6030.0,6030.0,6030.0,6030.0,6010.02,1,6030.0,24-NOV-2023,1,IN0020190073,
2041,SGBJUN28,GB,6050.0,6059.9,6040.15,6044.59,6045.0,6034.77,36,217777.11,24-NOV-2023,7,IN0020200104,
2042,SGBJUN29II,GB,6060.25,6071.0,6060.25,6071.0,6071.0,6055.5,32,194066.3,24-NOV-2023,9,IN0020210061,
2043,SGBJUN30,GB,6035.0,6060.0,6025.0,6056.8,6050.0,6035.0,151,912377.05,24-NOV-2023,22,IN0020220045,
2044,SGBJUN31I,GB,6047.76,6075.0,6028.02,6057.99,6075.0,6047.76,874,5294791.16,24-NOV-2023,86,IN0020230069,
2045,SGBMAR25,GB,6055.01,6078.0,6013.21,6049.25,6013.21,6013.14,276,1668305.19,24-NOV-2023,21,IN0020160126,
2046,SGBMAR28X,GB,6002.42,6002.42,5990.15,6000.0,6000.0,6002.42,34,203924.22,24-NOV-2023,10,IN0020190552,
2047,SGBMAR30X,GB,6055.0,6147.5,6050.0,6147.37,6147.5,6055.0,19,115768.5,24-NOV-2023,11,IN0020210319,
2048,SGBMAR31IV,GB,6010.0,6040.0,6010.0,6031.0,6031.0,6009.83,145,873823.31,24-NOV-2023,38,IN0020220169,
2049,SGBMAY25,GB,6079.99,6079.99,6035.0,6035.0,6035.0,6040.0,11,66834.72,24-NOV-2023,3,IN0020170018,
2050,SGBMAY26,GB,6050.0,6051.0,6031.03,6050.0,6050.0,6049.0,18,108730.27,24-NOV-2023,8,IN0020180033,
2051,SGBMAY28,GB,6005.1,6028.99,6005.1,6027.85,6027.85,6032.95,34,204852.77,24-NOV-2023,6,IN0020200088,
2052,SGBMAY29I,GB,6030.0,6040.0,5999.99,6008.09,6021.99,6079.94,1420,8546785.27,24-NOV-2023,184,IN0020210053,
2053,SGBMR29XII,GB,6016.0,6050.0,6010.0,6014.66,6015.0,6011.5,340,2047877.79,24-NOV-2023,36,IN0020200427,
2054,SGBN28VIII,GB,6025.0,6035.0,6025.0,6025.0,6025.0,6034.0,19,114485.0,24-NOV-2023,8,IN0020200286,
2055,SGBNOV23,GB,6149.0,6160.0,6075.0,6141.05,6160.0,6124.0,72,440770.1,24-NOV-2023,21,IN0020150085,
2056,SGBNOV24,GB,6055.0,6055.0,6035.0,6035.5,6035.5,6055.0,89,538475.5,24-NOV-2023,4,IN0020160076,
2057,SGBNOV25,GB,6099.15,6099.19,6099.15,6099.15,6099.19,6000.75,16,97586.44,24-NOV-2023,2,IN0020170091,
2058,SGBNOV25IX,GB,6030.0,6030.0,6030.0,6030.0,6030.0,6012.1,1,6030.0,24-NOV-2023,1,IN0020170117,
2059,SGBNV29VII,GB,6039.0,6039.0,6000.0,6004.06,6005.5,6004.24,158,949335.57,24-NOV-2023,38,IN0020210178,
2060,SGBOC28VII,GB,6007.0,6040.0,6007.0,6011.37,6010.01,6001.84,47,283295.6,24-NOV-2023,14,IN0020200203,
2061,SGBOCT25IV,GB,6045.0,6075.0,6045.0,6075.0,6075.0,6030.0,20,121110.0,24-NOV-2023,3,IN0020170067,
2062,SGBOCT25V,GB,6040.0,6040.0,6040.0,6040.0,6040.0,6055.0,1,6040.0,24-NOV-2023,1,IN0020170075,
2063,SGBOCT26,GB,6031.0,6031.0,6031.0,6031.0,6031.0,6006.03,1,6031.0,24-NOV-2023,1,IN0020180249,
2064,SGBOCT27,GB,6070.0,6070.0,6070.0,6070.0,6070.0,6100.0,1,6070.0,24-NOV-2023,1,IN0020190370,
2065,SGBOCT27VI,GB,6005.0,6090.0,6000.0,6000.04,6000.0,6001.37,61,367321.59,24-NOV-2023,15,IN0020190388,
2066,SGBSEP24,GB,6079.99,6080.0,6041.0,6042.92,6080.0,6080.0,76,459400.0,24-NOV-2023,6,IN0020160043,
2067,SGBSEP27,GB,6049.9,6049.9,6049.9,6049.9,6049.9,6035.0,10,60499.0,24-NOV-2023,1,IN0020190115,
2068,SGBSEP28VI,GB,6004.12,6030.0,6004.12,6013.8,6012.0,6004.12,99,595899.13,24-NOV-2023,22,IN0020200195,
2069,SGBSEP29VI,GB,6011.0,6025.0,6011.0,6018.05,6016.0,6021.42,254,1529078.43,24-NOV-2023,39,IN0020210145,
